TimeStamps,AnkleAccelerometer,,,AnkleAngularVelocity,,,AnkleLuminosity,RightPocketAccelerometer,,,RightPocketAngularVelocity,,,RightPocketLuminosity,BeltAccelerometer,,,BeltAngularVelocity,,,BeltLuminosity,NeckAccelerometer,,,NeckAngularVelocity,,,NeckLuminosity,WristAccelerometer,,,WristAngularVelocity,,,WristLuminosity,BrainSensor,Infrared1,Infrared2,Infrared3,Infrared4,Infrared5,Infrared6,Subject,Activity,Trial,
2018-07-05T12:07:54.280812,0.018,0.99,0.149,-1.402,0.427,-0.366,2279.876,-0.481,0.311,0.912,-0.976,-1.28,-0.122,29.628,-0.143,-0.079,1.045,1.829,2.195,0.976,1301.827,-0.384,0.137,0.882,-1.707,-1.098,-0.732,1487.719,0.597,-0.34,0.789,-0.61,0.305,0.244,541.129,1948,1,1,1,1,1,1,3,3,1,11
2018-07-05T12:07:54.328474,0.018,0.99,0.149,-1.829,0.61,-0.915,2279.876,-0.481,0.311,0.912,-1.159,-1.341,-0.244,29.628,-0.147,-0.075,1.052,1.098,0.915,0.61,1301.827,-0.384,0.137,0.882,-1.037,-0.305,0.61,1487.719,0.599,-0.34,0.789,1.646,-0.732,-0.671,541.129,893,1,1,1,1,1,1,3,3,1,11
2018-07-05T12:07:54.409190,0.015,0.991,0.154,-0.61,0.61,0.061,2279.876,-0.475,0.305,0.908,-0.61,-0.976,-0.244,29.628,-0.138,-0.074,1.043,1.037,-0.244,0.366,1301.827,-0.389,0.142,0.876,-0.793,0.061,1.524,1487.719,0.6,-0.336,0.781,0.244,0.122,-0.183,541.129,-2048,1,1,1,1,1,1,3,3,1,11
2018-07-05T12:07:54.455314,0.017,0.989,0.153,0.183,0.549,0.549,2279.876,-0.478,0.307,0.908,-0.488,-1.037,-0.305,29.628,-0.138,-0.074,1.043,0.976,0.427,0.488,1301.827,-0.384,0.137,0.881,-0.671,-2.561,0.915,1487.719,0.6,-0.337,0.783,-0.915,0.549,0.305,541.129,-2048,1,1,1,1,1,1,3,3,1,11
2018-07-05T12:07:54.500937,0.017,0.989,0.153,0.366,0.854,0.427,2279.876,-0.478,0.307,0.908,-0.549,-0.671,-0.305,29.628,-0.142,-0.073,1.042,0.671,0.976,0.427,1301.827,-0.378,0.133,0.892,0,-0.61,0.366,1487.719,0.6,-0.337,0.783,-0.183,0.366,0.244,541.129,-210,1,1,1,1,1,1,3,3,1,11
2018-07-05T12:07:54.549567,0.018,0.992,0.15,0.183,0.549,0.366,2279.876,-0.481,0.31,0.912,-0.488,-0.793,-0.183,29.628,-0.146,-0.075,1.047,0.61,0.732,0.427,1301.827,-0.378,0.133,0.892,1.707,-4.878,-0.549,1487.719,0.598,-0.335,0.79,2.805,0.427,-0.183,541.129,1184,1,1,1,1,1,1,3,3,1,11
2018-07-05T12:07:54.594688,0.016,0.992,0.149,-0.915,0.793,-0.183,2279.876,-0.48,0.307,0.91,-0.671,-0.732,-0.427,29.628,-0.146,-0.075,1.047,0.732,1.037,0.549,1301.827,-0.375,0.138,0.875,0.854,6.037,0.549,1487.719,0.598,-0.335,0.79,1.22,0.122,-0.427,541.129,1570,1,1,1,1,1,1,3,3,1,11
2018-07-05T12:07:54.643819,0.016,0.992,0.149,-0.854,0.488,0.427,2279.876,-0.48,0.307,0.91,-0.732,-0.427,-0.366,29.628,-0.146,-0.076,1.049,0.732,0.305,0.488,1301.827,-0.375,0.138,0.875,1.829,8.963,-1.89,1487.719,0.599,-0.354,0.78,-2.073,-0.793,-0.549,541.129,1170,1,1,1,1,1,1,3,3,1,11
2018-07-05T12:07:54.695958,0.019,0.99,0.151,-0.488,0.366,0.183,2279.876,-0.48,0.308,0.906,-0.793,-1.037,-0.244,29.628,-0.146,-0.076,1.049,0.732,-0.427,0.305,1301.827,-0.402,0.143,0.876,3.171,11.28,-2.988,1487.719,0.604,-0.328,0.79,9.512,-3.232,-4.146,541.129,325,1,1,1,1,1,1,3,3,1,11
2018-07-05T12:07:54.735565,0.019,0.99,0.151,-0.488,0.427,-0.793,2279.876,-0.48,0.308,0.906,-0.244,-0.976,-0.183,29.628,-0.146,-0.075,1.039,0.854,0.61,0.488,1301.827,-0.417,0.143,0.872,3.841,5.732,-4.39,1487.719,0.604,-0.328,0.79,9.512,-3.232,-4.146,541.129,-966,1,1,1,1,1,1,3,3,1,11
2018-07-05T12:07:54.782190,0.016,0.992,0.15,-0.549,0.305,-1.159,2279.876,-0.48,0.31,0.91,-0.244,-1.28,-0.427,29.628,-0.147,-0.071,1.049,1.28,-0.61,0.427,1301.827,-0.417,0.143,0.872,1.89,5.122,-4.451,1487.719,0.612,-0.313,0.789,3.963,-3.049,-3.415,541.129,-1144,1,1,1,1,1,1,3,3,1,11
2018-07-05T12:07:54.829817,0.016,0.992,0.15,-1.098,0.305,-1.22,2279.876,-0.481,0.305,0.913,-0.976,-0.915,-0.427,29.628,-0.147,-0.071,1.049,0.488,-1.646,0.122,1301.827,-0.411,0.14,0.866,1.768,1.463,-5.061,1487.719,0.612,-0.313,0.789,2.5,-3.537,-3.598,541.129,-712,1,1,1,1,1,1,3,3,1,11
2018-07-05T12:07:54.890981,0.013,0.993,0.152,-2.012,0.366,-0.244,2279.876,-0.481,0.305,0.913,-0.793,-1.037,-0.366,29.628,-0.138,-0.075,1.046,0.427,-1.951,0.061,1301.827,-0.413,0.142,0.867,1.524,-0.061,-1.707,1487.719,0.615,-0.317,0.777,1.037,-3.841,-3.11,541.129,-274,1,1,1,1,1,1,3,3,1,11
2018-07-05T12:07:54.939748,0.016,0.988,0.154,-0.854,0.488,0.427,2279.876,-0.478,0.306,0.908,-0.61,-0.915,-0.366,29.628,-0.136,-0.072,1.041,1.341,-2.5,0.122,1301.827,-0.413,0.142,0.867,1.89,-2.927,-1.28,1487.719,0.622,-0.304,0.776,1.768,-2.805,-3.293,541.129,428,1,1,1,1,1,1,3,3,1,11
2018-07-05T12:07:54.992890,0.016,0.988,0.154,0.061,0.61,0.122,2279.876,-0.479,0.307,0.909,-0.671,-0.549,-0.305,29.628,-0.136,-0.072,1.041,0.915,-1.829,0.061,1301.827,-0.405,0.143,0.873,1.646,-5.427,-2.561,1487.719,0.622,-0.304,0.776,2.073,-2.073,-2.561,541.129,721,1,1,1,1,1,1,3,3,1,11
2018-07-05T12:07:55.063580,0.015,0.993,0.15,-0.915,0.427,-0.183,2282.938,-0.483,0.308,0.91,-0.549,-0.427,-0.183,29.628,-0.136,-0.071,1.043,0.976,-0.671,0.305,1301.827,-0.393,0.14,0.883,1.098,-7.134,-3.598,1532.349,0.625,-0.299,0.776,-1.402,-1.524,-1.22,532.203,682,1,1,1,1,1,1,3,3,1,11
2018-07-05T12:07:55.110706,0.013,0.991,0.153,-1.402,0.244,-0.305,2282.938,-0.483,0.308,0.91,-0.488,-0.793,-0.061,29.628,-0.134,-0.075,1.046,0.854,-0.305,0.244,1301.827,-0.393,0.14,0.883,2.195,-9.817,-3.293,1532.349,0.628,-0.305,0.777,1.829,-2.134,-1.463,532.203,379,1,1,1,1,1,1,3,3,1,11
2018-07-05T12:07:55.190920,0.015,0.99,0.153,-0.549,0.732,0.854,2282.938,-0.481,0.306,0.911,-0.854,-0.427,-0.488,29.628,-0.136,-0.072,1.052,1.28,-0.244,0.427,1301.827,-0.375,0.142,0.866,-0.915,2.134,-0.305,1532.349,0.627,-0.304,0.765,-2.439,-1.037,-1.341,532.203,-394,1,1,1,1,1,1,3,3,1,11
2018-07-05T12:07:55.238548,0.017,0.99,0.153,-0.183,0.488,-0.305,2282.938,-0.479,0.309,0.908,-0.854,-0.427,-0.305,29.628,-0.136,-0.072,1.052,0.976,-2.195,0.061,1301.827,-0.375,0.138,0.884,-0.549,-5.183,-0.061,1532.349,0.627,-0.304,0.765,1.28,-0.671,-1.28,532.203,-548,1,1,1,1,1,1,3,3,1,11
2018-07-05T12:07:55.283669,0.017,0.99,0.153,-0.305,0.549,-1.402,2282.938,-0.479,0.309,0.908,-0.793,-0.061,0,29.628,-0.132,-0.068,1.042,0.427,-1.951,-0.061,1301.827,-0.375,0.138,0.884,-0.549,-6.402,2.256,1532.349,0.632,-0.279,0.771,2.744,0,-0.305,532.203,-280,1,1,1,1,1,1,3,3,1,11
2018-07-05T12:07:55.338816,0.011,0.992,0.152,-0.122,0.427,-0.732,2282.938,-0.479,0.304,0.904,-0.366,-0.915,-0.366,29.628,-0.127,-0.072,1.041,0.793,-0.793,0.305,1301.827,-0.37,0.135,0.89,-1.768,-0.122,1.159,1532.349,0.629,-0.321,0.77,-5.854,1.89,2.561,532.203,69,1,1,1,1,1,1,3,3,1,11
2018-07-05T12:07:55.382434,0.011,0.992,0.152,0.427,0.549,0.183,2282.938,-0.48,0.306,0.91,-0.427,-1.098,-0.122,29.628,-0.127,-0.072,1.041,0.244,0.244,0.305,1301.827,-0.375,0.135,0.882,-1.463,-4.756,1.524,1532.349,0.629,-0.321,0.77,-0.427,1.402,1.037,532.203,187,1,1,1,1,1,1,3,3,1,11
2018-07-05T12:07:55.425549,0.013,0.991,0.15,-0.061,0.976,0.488,2282.938,-0.48,0.306,0.91,-0.244,-1.524,-0.366,29.628,-0.129,-0.074,1.046,0.305,1.829,0.488,1301.827,-0.375,0.135,0.882,-0.305,-4.634,2.439,1532.349,0.623,-0.318,0.776,-1.159,1.646,0.915,532.203,276,1,1,1,1,1,1,3,3,1,11
2018-07-05T12:07:55.501753,0.017,0.989,0.152,-0.671,0.488,0.732,2282.938,-0.483,0.311,0.912,-0.488,-1.037,-0.366,29.628,-0.136,-0.071,1.051,0.244,0.854,0.488,1301.827,-0.367,0.136,0.891,-2.622,-3.11,0.915,1532.349,0.627,-0.3,0.773,0.488,-0.305,0.122,532.203,360,1,1,1,1,1,1,3,3,1,11
2018-07-05T12:07:55.547411,0.017,0.989,0.152,-0.61,0.793,-0.244,2282.938,-0.478,0.306,0.906,-0.366,-1.22,-0.305,29.628,-0.136,-0.071,1.051,0.061,0.976,0.427,1301.827,-0.353,0.128,0.891,-3.232,-5.183,0.061,1532.349,0.627,-0.3,0.773,-0.366,0.976,0.915,532.203,202,1,1,1,1,1,1,3,3,1,11
2018-07-05T12:07:55.604565,0.014,0.991,0.15,-0.427,0.427,-0.366,2282.938,-0.478,0.306,0.906,-0.488,-1.524,-0.366,29.628,-0.136,-0.071,1.041,0.244,1.585,0.61,1301.827,-0.361,0.121,0.898,-6.341,-3.476,-0.366,1532.349,0.624,-0.313,0.764,-2.805,1.707,1.646,532.203,104,1,1,1,1,1,1,3,3,1,11
2018-07-05T12:07:55.643670,0.012,0.992,0.151,-0.427,0.183,-0.122,2282.938,-0.479,0.305,0.909,-0.183,-1.341,-0.427,29.628,-0.136,-0.071,1.041,0.427,1.646,0.671,1301.827,-0.361,0.121,0.898,-2.683,-12.378,-0.061,1532.349,0.624,-0.313,0.764,-0.122,1.951,1.524,532.203,128,1,1,1,1,1,1,3,3,1,11
2018-07-05T12:07:55.688790,0.012,0.992,0.151,-1.22,0.976,-0.488,2282.938,-0.479,0.305,0.909,-0.366,-1.098,-0.244,29.628,-0.137,-0.073,1.044,0.183,1.524,0.549,1301.827,-0.339,0.123,0.89,-1.707,-6.829,1.402,1532.349,0.625,-0.316,0.779,0.671,1.829,1.646,532.203,0,1,1,1,1,1,1,3,3,1,11
2018-07-05T12:07:55.751968,0.013,0.991,0.156,-1.646,0.427,0.549,2282.938,-0.482,0.307,0.915,-0.61,-0.854,-0.244,29.628,-0.137,-0.075,1.051,0.732,1.22,0.61,1301.827,-0.339,0.123,0.89,-3.232,0.976,0.061,1532.349,0.618,-0.331,0.771,-4.695,2.195,1.707,532.203,-76,1,1,1,1,1,1,3,3,1,11
2018-07-05T12:07:55.799596,0.017,0.989,0.153,-0.061,0.732,-0.061,2282.938,-0.478,0.309,0.909,-0.671,-0.671,-0.244,29.628,-0.137,-0.075,1.051,0.976,1.28,0.671,1301.827,-0.343,0.118,0.906,-2.073,-4.329,-0.488,1532.349,0.618,-0.331,0.771,0.793,1.341,0.366,532.203,311,1,1,1,1,1,1,3,3,1,11
2018-07-05T12:07:55.860342,0.017,0.989,0.153,0,0.671,-0.671,2282.938,-0.478,0.306,0.906,-0.488,-0.793,-0.305,29.628,-0.141,-0.071,1.041,0.976,3.659,1.098,1301.827,-0.336,0.113,0.907,1.28,0,0.183,1532.349,0.619,-0.305,0.775,1.646,1.402,0.61,532.203,204,1,1,1,1,1,1,3,3,1,11
2018-07-05T12:07:55.908471,0.013,0.992,0.149,-0.183,0.427,-0.122,2282.938,-0.478,0.306,0.906,-0.366,-1.098,-0.366,29.628,-0.146,-0.07,1.041,1.768,2.439,0.793,1301.827,-0.336,0.113,0.907,0.427,2.561,1.524,1532.349,0.617,-0.33,0.772,-4.146,2.378,2.805,532.203,19,1,1,1,1,1,1,3,3,1,11
2018-07-05T12:07:55.954595,0.013,0.992,0.149,-0.671,0.366,-0.061,2282.938,-0.482,0.307,0.91,-0.427,-0.671,-0.122,29.628,-0.146,-0.07,1.041,1.829,1.829,0.427,1301.827,-0.338,0.114,0.901,1.585,-1.341,0.488,1532.349,0.617,-0.33,0.772,-1.159,2.073,1.768,532.203,-390,1,1,1,1,1,1,3,3,1,11
2018-07-05T12:07:56.000217,0.012,0.993,0.153,-1.098,0.61,0.305,2282.938,-0.482,0.307,0.91,-0.549,-1.098,0.061,29.628,-0.148,-0.073,1.044,1.89,1.951,0.366,1324.326,-0.342,0.122,0.902,1.89,5.122,2.073,1532.349,0.613,-0.337,0.783,-1.585,2.073,1.463,532.203,247,1,1,1,1,1,1,3,3,1,11
2018-07-05T12:07:56.049348,0.014,0.989,0.153,-0.427,0.61,0.549,2282.938,-0.479,0.309,0.911,-0.732,-0.915,-0.244,29.628,-0.148,-0.073,1.044,1.524,2.378,0.854,1324.326,-0.342,0.122,0.902,2.683,2.073,2.927,1532.349,0.613,-0.337,0.783,-2.256,1.524,1.037,532.203,266,1,1,1,1,1,1,3,3,1,11
2018-07-05T12:07:56.093467,0.014,0.989,0.153,-0.244,0.732,0.061,2282.938,-0.477,0.306,0.909,-0.61,-0.854,-0.305,29.628,-0.151,-0.067,1.048,1.159,2.195,0.915,1324.326,-0.34,0.125,0.901,3.293,1.22,0.671,1532.349,0.612,-0.326,0.774,-0.244,0.183,0.427,532.203,-74,1,1,1,1,1,1,3,3,1,11
2018-07-05T12:07:56.140092,0.015,0.992,0.151,-0.488,0.671,-0.122,2282.938,-0.477,0.306,0.909,-0.732,-0.854,-0.244,29.628,-0.153,-0.066,1.041,0.854,2.317,0.854,1324.326,-0.34,0.125,0.901,3.598,-2.012,0,1532.349,0.612,-0.326,0.774,0.122,1.098,0.549,532.203,-26,1,1,1,1,1,1,3,3,1,11
2018-07-05T12:07:56.201384,0.014,0.99,0.153,-0.427,0.61,-0.122,2282.938,-0.478,0.305,0.908,-0.366,-0.915,-0.244,29.628,-0.153,-0.066,1.041,1.22,1.89,0.915,1324.326,-0.337,0.125,0.892,-0.61,2.988,1.098,1532.349,0.613,-0.328,0.773,-0.854,1.829,1.098,532.203,169,1,1,1,1,1,1,3,3,1,11
2018-07-05T12:07:56.251017,0.014,0.99,0.153,-0.488,0.244,-0.061,2282.938,-0.48,0.308,0.91,-0.488,-0.793,-0.244,29.628,-0.156,-0.067,1.043,1.159,1.585,0.793,1324.326,-0.336,0.125,0.901,2.439,-6.463,1.463,1532.349,0.608,-0.333,0.78,1.585,1.707,0.854,532.203,196,1,1,1,1,1,1,3,3,1,11
2018-07-05T12:07:56.297140,0.012,0.991,0.153,-0.732,0.976,-0.183,2282.938,-0.48,0.308,0.91,-0.793,-1.037,-0.183,29.628,-0.159,-0.067,1.046,0.915,1.341,0.732,1324.326,-0.336,0.125,0.901,-0.549,-1.524,3.171,1532.349,0.608,-0.333,0.78,1.098,1.951,1.28,532.203,176,1,1,1,1,1,1,3,3,1,11
2018-07-05T12:07:56.344768,0.012,0.991,0.153,-0.854,0.366,0.61,2282.938,-0.481,0.308,0.912,-0.732,-0.854,-0.305,29.628,-0.159,-0.067,1.046,0.976,0.305,0.549,1324.326,-0.335,0.127,0.896,-1.22,2.622,3.354,1532.349,0.609,-0.34,0.785,-3.659,1.22,1.159,532.203,-54,1,1,1,1,1,1,3,3,1,11
2018-07-05T12:07:56.389888,0.014,0.989,0.154,-0.549,0.61,0.488,2282.938,-0.481,0.308,0.912,-0.671,-0.549,-0.244,29.628,-0.156,-0.066,1.043,0.915,0.183,0.305,1324.326,-0.335,0.127,0.896,0.732,0.915,5,1532.349,0.606,-0.334,0.774,1.829,0.488,-0.244,532.203,-20,1,1,1,1,1,1,3,3,1,11
2018-07-05T12:07:56.438519,0.014,0.989,0.154,-0.427,0.61,-0.183,2282.938,-0.478,0.306,0.907,-0.671,-0.915,-0.183,29.628,-0.156,-0.066,1.043,0.671,1.159,0.549,1324.326,-0.336,0.13,0.903,-0.183,0.244,1.402,1532.349,0.606,-0.334,0.774,4.329,0.244,-0.427,532.203,54,1,1,1,1,1,1,3,3,1,11
2018-07-05T12:07:56.557839,0.013,0.991,0.152,-0.671,0.366,-0.061,2282.938,-0.479,0.306,0.907,-0.488,-0.793,-0.183,29.628,-0.161,-0.066,1.042,0.549,0.122,0.305,1324.326,-0.333,0.127,0.9,0.488,-1.829,2.073,1532.349,0.605,-0.345,0.784,0.244,1.037,0.915,532.203,76,1,1,1,1,1,1,3,3,1,11
2018-07-05T12:07:56.609979,0.013,0.99,0.154,-0.854,0.61,0.122,2282.938,-0.48,0.307,0.912,-0.793,-1.037,-0.183,29.628,-0.161,-0.066,1.042,0.61,0.427,0.427,1324.326,-0.333,0.127,0.9,0.549,3.72,1.707,1532.349,0.605,-0.345,0.784,0.244,0.549,0.305,532.203,164,1,1,1,1,1,1,3,3,1,11
2018-07-05T12:07:56.656603,0.013,0.99,0.154,-0.427,0.61,0.427,2282.938,-0.48,0.308,0.911,-0.61,-0.915,-0.305,29.628,-0.16,-0.066,1.047,0.793,-0.061,0.427,1324.326,-0.343,0.132,0.905,1.159,3.11,0.793,1532.349,0.605,-0.336,0.781,0.488,0.061,-0.244,532.203,163,1,1,1,1,1,1,3,3,1,11
2018-07-05T12:07:56.704231,0.015,0.99,0.153,-0.305,0.732,0.061,2282.938,-0.48,0.308,0.911,-0.549,-0.915,-0.366,29.628,-0.16,-0.065,1.043,0.488,0,0.305,1324.326,-0.343,0.132,0.905,2.439,3.72,-0.122,1532.349,0.605,-0.336,0.781,1.098,0.061,-0.244,532.203,-99,1,1,1,1,1,1,3,3,1,11
2018-07-05T12:07:56.749853,0.015,0.99,0.153,-0.366,0.61,0.122,2282.938,-0.479,0.307,0.908,-0.671,-0.976,-0.366,29.628,-0.16,-0.065,1.043,0.488,0.122,0.305,1324.326,-0.337,0.13,0.896,2.866,3.537,-0.366,1532.349,0.607,-0.328,0.778,0.122,0.427,0.61,532.203,75,1,1,1,1,1,1,3,3,1,11
2018-07-05T12:07:56.797481,0.014,0.991,0.153,-0.427,0.549,0,2282.938,-0.479,0.307,0.908,-0.671,-0.915,-0.244,29.628,-0.16,-0.064,1.041,0.61,-0.122,0.427,1324.326,-0.345,0.133,0.895,2.195,3.902,-0.549,1532.349,0.606,-0.334,0.782,0.427,1.037,0.427,532.203,225,1,1,1,1,1,1,3,3,1,11
2018-07-05T12:07:56.861653,0.012,0.991,0.155,-0.183,0.671,-0.244,2282.938,-0.48,0.307,0.91,-0.732,-0.976,-0.244,29.628,-0.158,-0.066,1.043,0.488,-0.122,0.244,1324.326,-0.345,0.133,0.895,3.354,0.122,-0.183,1532.349,0.606,-0.334,0.782,-0.122,0.793,0.366,532.203,540,1,1,1,1,1,1,3,3,1,11
2018-07-05T12:07:56.905771,0.012,0.991,0.155,0.488,0.976,0.366,2282.938,-0.479,0.306,0.912,-0.854,-0.793,-0.244,29.628,-0.158,-0.066,1.043,0.549,-0.122,0.244,1324.326,-0.347,0.137,0.897,3.598,1.951,-0.244,1532.349,0.603,-0.336,0.784,0.244,0.915,0.366,532.203,-282,1,1,1,1,1,1,3,3,1,11
2018-07-05T12:07:56.954902,0.014,0.991,0.152,0.244,0.793,0.244,2282.938,-0.479,0.306,0.912,-0.671,-0.732,-0.366,29.628,-0.158,-0.066,1.044,0.854,-0.305,0.183,1324.326,-0.349,0.137,0.889,0.244,1.89,0.732,1532.349,0.604,-0.331,0.782,0.549,0.427,0.305,532.203,-296,1,1,1,1,1,1,3,3,1,11
2018-07-05T12:07:57.001026,0.014,0.991,0.152,-0.244,1.098,-0.305,2282.938,-0.478,0.305,0.909,-0.61,-0.793,-0.366,29.628,-0.158,-0.066,1.044,0.549,-0.671,0.061,1324.326,-0.349,0.137,0.889,-0.244,2.866,1.22,1532.349,0.604,-0.331,0.782,0.305,0.427,0.671,532.203,-189,1,1,1,1,1,1,3,3,1,11
2018-07-05T12:07:57.047149,0.014,0.991,0.151,0.122,0.549,0.122,2282.938,-0.481,0.307,0.908,-0.244,-0.366,-0.305,29.628,-0.155,-0.063,1.043,0.427,0.244,0.183,1324.326,-0.357,0.136,0.896,-0.122,0.976,1.159,1532.349,0.606,-0.333,0.777,0.366,0.244,0.061,532.203,98,1,1,1,1,1,1,3,3,1,11
2018-07-05T12:07:57.093273,0.012,0.992,0.15,-0.366,0.305,-0.671,2282.938,-0.481,0.307,0.908,-0.549,-1.098,-0.366,29.628,-0.162,-0.069,1.041,-0.061,0.793,0.305,1324.326,-0.357,0.136,0.896,0.122,-5.793,0.183,1532.349,0.606,-0.333,0.777,2.378,0.854,-0.061,532.203,104,1,1,1,1,1,1,3,3,1,11
2018-07-05T12:07:57.168976,0.012,0.99,0.152,-1.28,0.305,0.366,2282.938,-0.486,0.308,0.911,-1.037,-1.341,-0.244,29.628,-0.162,-0.069,1.041,0.366,0.366,0.61,1324.326,-0.342,0.136,0.887,-2.012,3.11,1.28,1532.349,0.604,-0.327,0.789,-1.463,0.732,0.854,532.203,51,1,1,1,1,1,1,3,3,1,11
2018-07-05T12:07:57.219612,0.012,0.99,0.152,-1.402,0.549,0.183,2282.938,-0.478,0.305,0.909,-0.915,-0.854,-0.244,29.628,-0.161,-0.07,1.047,1.098,-1.22,0.305,1324.326,-0.348,0.133,0.897,-0.976,-0.061,1.829,1532.349,0.599,-0.345,0.783,-3.659,1.159,0.854,532.203,113,1,1,1,1,1,1,3,3,1,11
2018-07-05T12:07:57.267740,0.014,0.989,0.155,-1.159,0.366,-0.427,2282.938,-0.478,0.305,0.909,-0.793,-0.976,-0.122,29.628,-0.155,-0.064,1.04,0.793,0.366,0.427,1324.326,-0.348,0.133,0.897,-1.768,1.159,0.549,1532.349,0.599,-0.345,0.783,1.829,0.427,-0.427,532.203,166,1,1,1,1,1,1,3,3,1,11
2018-07-05T12:07:57.313864,0.014,0.989,0.155,-0.305,0.549,-0.427,2282.938,-0.475,0.303,0.91,-0.244,-0.976,-0.305,29.628,-0.155,-0.064,1.04,0.732,1.585,0.549,1324.326,-0.35,0.132,0.898,-0.61,1.28,0,1532.349,0.604,-0.321,0.782,-1.28,0.915,1.28,532.203,116,1,1,1,1,1,1,3,3,1,11
2018-07-05T12:07:57.358484,0.012,0.991,0.152,0.366,0.793,-0.427,2282.938,-0.475,0.303,0.91,-0.244,-0.793,-0.366,29.628,-0.155,-0.064,1.04,0.366,0.427,0.305,1324.326,-0.35,0.132,0.898,-0.671,0.061,-0.976,1532.349,0.604,-0.321,0.782,-1.463,0.976,1.22,532.203,132,1,1,1,1,1,1,3,3,1,11
